Algorithm,Cores,time
trapesoidal.py,5,1.8049732056310859
trapesoidal.py,5,1.8456079445827527
trapesoidal.py,5,1.8276296682818156
trapesoidal.py,5,1.8195069901832994
trapesoidal.py,5,1.8419975917295233
trapesoidal.py,5,1.7954870999883497
trapesoidal.py,5,1.8140795550323219
trapesoidal.py,5,1.9687737732538153
trapesoidal.py,5,1.9439705588329161
trapesoidal.py,5,1.9297192308151807
