Algorithm,Cores,N(b),Integration_step,time
simpson.py,8,4.230769230769231,5e-06,0.6190477712079883
simpson.py,8,4.230769230769231,5e-06,0.6443631621077657
simpson.py,8,4.230769230769231,5e-06,0.6658890349790454
simpson.py,8,4.230769230769231,5e-06,0.6663531204685569
simpson.py,8,4.230769230769231,5e-06,0.630663032643497
simpson.py,8,4.230769230769231,5e-06,0.6413638098165393
simpson.py,8,4.230769230769231,5e-06,0.6739623919129372
simpson.py,8,4.230769230769231,5e-06,0.6655134242027998
simpson.py,8,4.230769230769231,5e-06,0.675459842197597
simpson.py,8,4.230769230769231,5e-06,0.6242775097489357
simpson.py,8,4.230769230769231,5e-06,0.6574756670743227
simpson.py,8,4.230769230769231,5e-06,0.6434889966621995
simpson.py,8,4.230769230769231,5e-06,0.6769421277567744
simpson.py,8,4.230769230769231,5e-06,0.6476612947881222
simpson.py,8,4.230769230769231,5e-06,0.633033842779696
simpson.py,8,4.230769230769231,5e-06,0.6711811032146215
simpson.py,8,4.230769230769231,5e-06,0.628238626755774
simpson.py,8,4.230769230769231,5e-06,0.618080360814929
simpson.py,8,4.230769230769231,5e-06,0.6889805635437369
simpson.py,8,4.230769230769231,5e-06,0.6290192836895585
simpson.py,8,4.230769230769231,5e-06,0.6500512640923262
simpson.py,8,4.230769230769231,5e-06,0.6658919416368008
simpson.py,8,4.230769230769231,5e-06,0.6349140293896198
simpson.py,8,4.230769230769231,5e-06,0.6360909156501293
simpson.py,8,4.230769230769231,5e-06,0.6231897175312042
simpson.py,8,4.230769230769231,5e-06,0.7191173397004604
simpson.py,8,4.230769230769231,5e-06,0.648078229278326
simpson.py,8,4.230769230769231,5e-06,0.6268667206168175
simpson.py,8,4.230769230769231,5e-06,0.6620554905384779
simpson.py,8,4.230769230769231,5e-06,0.6515464596450329
simpson.py,8,4.230769230769231,5e-06,0.648667105473578
simpson.py,8,4.230769230769231,5e-06,0.5941625637933612
simpson.py,8,4.230769230769231,5e-06,0.6482908595353365
simpson.py,8,4.230769230769231,5e-06,0.6204390572384
simpson.py,8,4.230769230769231,5e-06,0.6546966200694442
simpson.py,8,4.461538461538462,5e-06,0.6775194481015205
simpson.py,8,4.461538461538462,5e-06,0.659850056283176
simpson.py,8,4.461538461538462,5e-06,0.6823956547304988
simpson.py,8,4.461538461538462,5e-06,0.6137630874291062
simpson.py,8,4.461538461538462,5e-06,0.6702777976170182
simpson.py,8,4.461538461538462,5e-06,0.6592537378892303
simpson.py,8,4.461538461538462,5e-06,0.6269753659144044
simpson.py,8,4.461538461538462,5e-06,0.6644498193636537
simpson.py,8,4.461538461538462,5e-06,0.6798630906268954
simpson.py,8,4.461538461538462,5e-06,0.6137169562280178
simpson.py,8,4.461538461538462,5e-06,0.6646871818229556
simpson.py,8,4.461538461538462,5e-06,0.6660496294498444
simpson.py,8,4.461538461538462,5e-06,0.6366147231310606
simpson.py,8,4.461538461538462,5e-06,0.6035380018875003
simpson.py,8,4.461538461538462,5e-06,0.6423006420955062
simpson.py,8,4.461538461538462,5e-06,0.6295078005641699
simpson.py,8,4.461538461538462,5e-06,0.6281834430992603
simpson.py,8,4.461538461538462,5e-06,0.6569974636659026
simpson.py,8,4.461538461538462,5e-06,0.6798349553719163
simpson.py,8,4.461538461538462,5e-06,0.6239414196461439
simpson.py,8,4.461538461538462,5e-06,0.6273293308913708
simpson.py,8,4.461538461538462,5e-06,0.621606107801199
simpson.py,8,4.461538461538462,5e-06,0.6087299278005958
simpson.py,8,4.461538461538462,5e-06,0.6549754869192839
simpson.py,8,4.461538461538462,5e-06,0.6416659457609057
simpson.py,8,4.461538461538462,5e-06,0.6457996480166912
simpson.py,8,4.461538461538462,5e-06,0.6835460728034377
simpson.py,8,4.461538461538462,5e-06,0.6769954925402999
simpson.py,8,4.461538461538462,5e-06,0.6715156249701977
simpson.py,8,4.461538461538462,5e-06,0.6266939071938396
simpson.py,8,4.461538461538462,5e-06,0.6583601776510477
simpson.py,8,4.461538461538462,5e-06,0.6032577706500888
simpson.py,8,4.461538461538462,5e-06,0.6155461752787232
simpson.py,8,4.461538461538462,5e-06,0.7095556566491723
simpson.py,8,4.461538461538462,5e-06,0.654698153026402
simpson.py,8,4.461538461538462,5e-06,0.6692682905122638
simpson.py,8,4.461538461538462,5e-06,0.6253989432007074
simpson.py,8,4.461538461538462,5e-06,0.659731462597847
simpson.py,8,4.461538461538462,5e-06,0.6295078694820404
simpson.py,8,4.461538461538462,5e-06,0.6359607549384236
simpson.py,8,4.6923076923076925,5e-06,0.6746071623638272
simpson.py,8,4.6923076923076925,5e-06,0.6430513253435493
simpson.py,8,4.6923076923076925,5e-06,0.6284903967753053
simpson.py,8,4.6923076923076925,5e-06,0.6163302343338728
simpson.py,8,4.6923076923076925,5e-06,0.6328882230445743
simpson.py,8,4.6923076923076925,5e-06,0.6480249604210258
simpson.py,8,4.6923076923076925,5e-06,0.6181961484253407
simpson.py,8,4.6923076923076925,5e-06,0.6034941924735904
simpson.py,8,4.6923076923076925,5e-06,0.6335969669744372
simpson.py,8,4.6923076923076925,5e-06,0.6586055280640721
simpson.py,8,4.6923076923076925,5e-06,0.6208514273166656
simpson.py,8,4.6923076923076925,5e-06,0.6392386751249433
simpson.py,8,4.6923076923076925,5e-06,0.6106588551774621
simpson.py,8,4.6923076923076925,5e-06,0.668401475995779
simpson.py,8,4.6923076923076925,5e-06,0.6527844173833728
simpson.py,8,4.6923076923076925,5e-06,0.5785792525857687
simpson.py,8,4.6923076923076925,5e-06,0.6481408728286624
simpson.py,8,4.6923076923076925,5e-06,0.6176962973549962
simpson.py,8,4.6923076923076925,5e-06,0.6314405836164951
simpson.py,8,4.6923076923076925,5e-06,0.6117312330752611
simpson.py,8,4.6923076923076925,5e-06,0.6679598400369287
simpson.py,8,4.6923076923076925,5e-06,0.6983299506828189
simpson.py,8,4.6923076923076925,5e-06,0.6624383796006441
simpson.py,8,4.6923076923076925,5e-06,0.6524820839986205
simpson.py,8,4.6923076923076925,5e-06,0.6791880466043949
simpson.py,8,4.6923076923076925,5e-06,0.6724439738318324
simpson.py,8,4.6923076923076925,5e-06,0.6694017397239804
simpson.py,8,4.6923076923076925,5e-06,0.7235186779871583
simpson.py,8,4.6923076923076925,5e-06,0.6468792734667659
simpson.py,8,4.6923076923076925,5e-06,0.6258060457184911
simpson.py,8,4.6923076923076925,5e-06,0.6117178853601217
simpson.py,8,4.6923076923076925,5e-06,0.6212936537340283
simpson.py,8,4.6923076923076925,5e-06,0.6315333042293787
simpson.py,8,4.6923076923076925,5e-06,0.6743969796225429
simpson.py,8,4.6923076923076925,5e-06,0.6487156245857477
simpson.py,8,4.6923076923076925,5e-06,0.6586664896458387
simpson.py,8,4.6923076923076925,5e-06,0.6964784627780318
simpson.py,8,4.6923076923076925,5e-06,0.6931650219485164
simpson.py,8,4.6923076923076925,5e-06,0.6504349717870355
simpson.py,8,4.6923076923076925,5e-06,0.6432148506864905
simpson.py,8,4.923076923076923,5e-06,0.6310620987787843
simpson.py,8,4.923076923076923,5e-06,0.654810325242579
simpson.py,8,4.923076923076923,5e-06,0.6957135051488876
simpson.py,8,4.923076923076923,5e-06,0.618695966899395
simpson.py,8,4.923076923076923,5e-06,0.6549856709316373
simpson.py,8,4.923076923076923,5e-06,0.6089446311816573
simpson.py,8,4.923076923076923,5e-06,0.6369012473151088
simpson.py,8,4.923076923076923,5e-06,0.6793929096311331
simpson.py,8,4.923076923076923,5e-06,0.6884108921512961
simpson.py,8,4.923076923076923,5e-06,0.6968632433563471
simpson.py,8,4.923076923076923,5e-06,0.6938754441216588
simpson.py,8,4.923076923076923,5e-06,0.6948874602094293
simpson.py,8,4.923076923076923,5e-06,0.6315005887299776
simpson.py,8,4.923076923076923,5e-06,0.6652186550199986
simpson.py,8,4.923076923076923,5e-06,0.6783726187422872
simpson.py,8,4.923076923076923,5e-06,0.6538356486707926
simpson.py,8,4.923076923076923,5e-06,0.6506850915029645
simpson.py,8,4.923076923076923,5e-06,0.6640768172219396
simpson.py,8,4.923076923076923,5e-06,0.6175469029694796
simpson.py,8,4.923076923076923,5e-06,0.6373427202925086
simpson.py,8,4.923076923076923,5e-06,0.6537782661616802
simpson.py,8,4.923076923076923,5e-06,0.6276278318837285
simpson.py,8,4.923076923076923,5e-06,0.638551770709455
simpson.py,8,4.923076923076923,5e-06,0.6737688072025776
simpson.py,8,4.923076923076923,5e-06,0.676217227242887
simpson.py,8,4.923076923076923,5e-06,0.6789267156273127
simpson.py,8,4.923076923076923,5e-06,0.6773013873025775
simpson.py,8,4.923076923076923,5e-06,0.6742372531443834
simpson.py,8,4.923076923076923,5e-06,0.7468965295702219
simpson.py,8,4.923076923076923,5e-06,0.6895410241559148
simpson.py,8,4.923076923076923,5e-06,0.6349740941077471
simpson.py,8,4.923076923076923,5e-06,0.6850783620029688
simpson.py,8,4.923076923076923,5e-06,0.6568488394841552
simpson.py,8,4.923076923076923,5e-06,0.6668869787827134
simpson.py,8,4.923076923076923,5e-06,0.6828359784558415
simpson.py,8,4.923076923076923,5e-06,0.6814875286072493
simpson.py,8,4.923076923076923,5e-06,0.6366943139582872
simpson.py,8,4.923076923076923,5e-06,0.6656904146075249
simpson.py,8,4.923076923076923,5e-06,0.6328836837783456
simpson.py,8,4.923076923076923,5e-06,0.6622439017519355
simpson.py,8,5.153846153846154,5e-06,0.63609036244452
simpson.py,8,5.153846153846154,5e-06,0.7040995182469487
simpson.py,8,5.153846153846154,5e-06,0.6498847221955657
simpson.py,8,5.153846153846154,5e-06,0.6876631332561374
simpson.py,8,5.153846153846154,5e-06,0.6508573992177844
simpson.py,8,5.153846153846154,5e-06,0.6592680318281054
simpson.py,8,5.153846153846154,5e-06,0.669689679518342
simpson.py,8,5.153846153846154,5e-06,0.7875412376597524
simpson.py,8,5.153846153846154,5e-06,0.6596724167466164
simpson.py,8,5.153846153846154,5e-06,0.6738961432129145
simpson.py,8,5.153846153846154,5e-06,0.6636296045035124
simpson.py,8,5.153846153846154,5e-06,0.6818214561790228
simpson.py,8,5.153846153846154,5e-06,0.6791944187134504
simpson.py,8,5.153846153846154,5e-06,0.6506492914631963
simpson.py,8,5.153846153846154,5e-06,0.6633236575871706
simpson.py,8,5.153846153846154,5e-06,0.6897134557366371
simpson.py,8,5.153846153846154,5e-06,0.6425416460260749
simpson.py,8,5.153846153846154,5e-06,0.6858350057154894
simpson.py,8,5.153846153846154,5e-06,0.6576677905395627
simpson.py,8,5.153846153846154,5e-06,0.6927407635375857
simpson.py,8,5.153846153846154,5e-06,0.7473054928705096
simpson.py,8,5.153846153846154,5e-06,0.6515836883336306
simpson.py,8,5.153846153846154,5e-06,0.6620045648887753
simpson.py,8,5.153846153846154,5e-06,0.6891341982409358
simpson.py,8,5.153846153846154,5e-06,0.62517383787781
simpson.py,8,5.153846153846154,5e-06,0.6583918873220682
simpson.py,8,5.153846153846154,5e-06,0.6942344279959798
simpson.py,8,5.153846153846154,5e-06,0.6468115551397204
simpson.py,8,5.153846153846154,5e-06,0.6810281723737717
simpson.py,8,5.153846153846154,5e-06,0.6692272191867232
simpson.py,8,5.153846153846154,5e-06,0.7199723236262798
simpson.py,8,5.153846153846154,5e-06,0.6359836626797915
simpson.py,8,5.153846153846154,5e-06,0.623899145051837
simpson.py,8,5.153846153846154,5e-06,0.6558678196743131
simpson.py,8,5.153846153846154,5e-06,0.6302431169897318
simpson.py,8,5.153846153846154,5e-06,0.6832304606214166
simpson.py,8,5.153846153846154,5e-06,0.6680154111236334
simpson.py,8,5.153846153846154,5e-06,0.5847168508917093
simpson.py,8,5.153846153846154,5e-06,0.6760776760056615
simpson.py,8,5.153846153846154,5e-06,0.701583712361753
simpson.py,8,5.384615384615385,5e-06,0.7017179885879159
simpson.py,8,5.384615384615385,5e-06,0.6394893880933523
simpson.py,8,5.384615384615385,5e-06,0.6721744984388351
simpson.py,8,5.384615384615385,5e-06,0.717650075443089
simpson.py,8,5.384615384615385,5e-06,0.7111647017300129
simpson.py,8,5.384615384615385,5e-06,0.6225156700238585
simpson.py,8,5.384615384615385,5e-06,0.7044213181361556
simpson.py,8,5.384615384615385,5e-06,0.6668425751850009
simpson.py,8,5.384615384615385,5e-06,0.7000215947628021
simpson.py,8,5.384615384615385,5e-06,0.6604042099788785
simpson.py,8,5.384615384615385,5e-06,0.6757907699793577
simpson.py,8,5.384615384615385,5e-06,0.6861968878656626
simpson.py,8,5.384615384615385,5e-06,0.6567017734050751
simpson.py,8,5.384615384615385,5e-06,0.6771270101889968
simpson.py,8,5.384615384615385,5e-06,0.6914162756875157
simpson.py,8,5.384615384615385,5e-06,0.6685167625546455
simpson.py,8,5.384615384615385,5e-06,0.677109882235527
simpson.py,8,5.384615384615385,5e-06,0.7601624112576246
simpson.py,8,5.384615384615385,5e-06,0.7541896281763911
simpson.py,8,5.384615384615385,5e-06,0.6381465503945947
simpson.py,8,5.384615384615385,5e-06,0.6650873133912683
simpson.py,8,5.384615384615385,5e-06,0.7165594156831503
simpson.py,8,5.384615384615385,5e-06,0.7485314141958952
simpson.py,8,5.384615384615385,5e-06,0.6600847942754626
simpson.py,8,5.384615384615385,5e-06,0.7144388100132346
simpson.py,8,5.384615384615385,5e-06,0.6214491929858923
simpson.py,8,5.384615384615385,5e-06,0.6587658729404211
simpson.py,8,5.384615384615385,5e-06,0.7304684268310666
simpson.py,8,5.384615384615385,5e-06,0.6784856040030718
simpson.py,8,5.384615384615385,5e-06,0.7154009714722633
simpson.py,8,5.384615384615385,5e-06,0.6831503948196769
simpson.py,8,5.384615384615385,5e-06,0.6843081600964069
simpson.py,8,5.384615384615385,5e-06,0.6542447144165635
simpson.py,8,5.384615384615385,5e-06,0.6535045998170972
simpson.py,8,5.384615384615385,5e-06,0.6428722133859992
simpson.py,8,5.384615384615385,5e-06,0.7147499546408653
simpson.py,8,5.384615384615385,5e-06,0.7360127186402678
simpson.py,8,5.384615384615385,5e-06,0.7124525560066104
simpson.py,8,5.384615384615385,5e-06,0.6853681337088346
simpson.py,8,5.384615384615385,5e-06,0.6798262307420373
simpson.py,8,5.615384615384616,5e-06,0.6842023599892855
simpson.py,8,5.615384615384616,5e-06,0.6633183853700757
simpson.py,8,5.615384615384616,5e-06,0.7566112857311964
simpson.py,8,5.615384615384616,5e-06,0.6549124792218208
simpson.py,8,5.615384615384616,5e-06,0.6653608772903681
simpson.py,8,5.615384615384616,5e-06,0.7035386739298701
simpson.py,8,5.615384615384616,5e-06,0.6616303538903594
simpson.py,8,5.615384615384616,5e-06,0.7474647872149944
simpson.py,8,5.615384615384616,5e-06,0.6804416021332145
simpson.py,8,5.615384615384616,5e-06,0.6992418207228184
simpson.py,8,5.615384615384616,5e-06,0.6841123569756746
simpson.py,8,5.615384615384616,5e-06,0.7191920382902026
simpson.py,8,5.615384615384616,5e-06,0.7387814335525036
simpson.py,8,5.615384615384616,5e-06,0.7022667108103633
simpson.py,8,5.615384615384616,5e-06,0.7430130615830421
simpson.py,8,5.615384615384616,5e-06,0.6383234597742558
simpson.py,8,5.615384615384616,5e-06,0.6664269706234336
simpson.py,8,5.615384615384616,5e-06,0.7350645270198584
simpson.py,8,5.615384615384616,5e-06,0.6992093333974481
simpson.py,8,5.615384615384616,5e-06,0.70101029984653
simpson.py,8,5.615384615384616,5e-06,0.6786215174943209
simpson.py,8,5.615384615384616,5e-06,0.7001780476421118
simpson.py,8,5.615384615384616,5e-06,0.6446518860757351
simpson.py,8,5.615384615384616,5e-06,0.6520950375124812
simpson.py,8,5.615384615384616,5e-06,0.6956099001690745
simpson.py,8,5.615384615384616,5e-06,0.6969839325174689
simpson.py,8,5.615384615384616,5e-06,0.6971375858411193
simpson.py,8,5.615384615384616,5e-06,0.7164035430178046
simpson.py,8,5.615384615384616,5e-06,0.7039023423567414
simpson.py,8,5.615384615384616,5e-06,0.7079335814341903
simpson.py,8,5.615384615384616,5e-06,0.7080968506634235
simpson.py,8,5.615384615384616,5e-06,0.6664062412455678
simpson.py,8,5.615384615384616,5e-06,0.7089195158332586
simpson.py,8,5.615384615384616,5e-06,0.6876371270045638
simpson.py,8,5.615384615384616,5e-06,0.6721263034269214
simpson.py,8,5.615384615384616,5e-06,0.675507877022028
simpson.py,8,5.615384615384616,5e-06,0.6561366468667984
simpson.py,8,5.615384615384616,5e-06,0.7047009766101837
simpson.py,8,5.615384615384616,5e-06,0.6690098289400339
simpson.py,8,5.615384615384616,5e-06,0.6850486630573869
simpson.py,8,5.846153846153847,5e-06,0.6911688502877951
simpson.py,8,5.846153846153847,5e-06,0.6727174930274487
simpson.py,8,5.846153846153847,5e-06,0.7537112347781658
simpson.py,8,5.846153846153847,5e-06,0.6576121328398585
simpson.py,8,5.846153846153847,5e-06,0.7153127640485764
simpson.py,8,5.846153846153847,5e-06,0.7118102423846722
simpson.py,8,5.846153846153847,5e-06,0.7331815147772431
simpson.py,8,5.846153846153847,5e-06,0.7155677573755383
simpson.py,8,5.846153846153847,5e-06,0.7097721612080932
simpson.py,8,5.846153846153847,5e-06,0.7462925389409065
simpson.py,8,5.846153846153847,5e-06,0.7271198239177465
simpson.py,8,5.846153846153847,5e-06,0.7002251809462905
simpson.py,8,5.846153846153847,5e-06,0.6908074785023928
simpson.py,8,5.846153846153847,5e-06,0.7244953569024801
simpson.py,8,5.846153846153847,5e-06,0.7026047743856907
simpson.py,8,5.846153846153847,5e-06,0.6687130490317941
simpson.py,8,5.846153846153847,5e-06,0.6993793584406376
simpson.py,8,5.846153846153847,5e-06,0.6937737474218011
simpson.py,8,5.846153846153847,5e-06,0.7810767367482185
simpson.py,8,5.846153846153847,5e-06,0.6946796867996454
simpson.py,8,5.846153846153847,5e-06,0.6605013543739915
simpson.py,8,5.846153846153847,5e-06,0.6672391872853041
simpson.py,8,5.846153846153847,5e-06,0.6744671519845724
simpson.py,8,5.846153846153847,5e-06,0.6665779612958431
simpson.py,8,5.846153846153847,5e-06,0.6936630699783564
simpson.py,8,5.846153846153847,5e-06,0.7266600923612714
simpson.py,8,5.846153846153847,5e-06,0.7426447523757815
simpson.py,8,5.846153846153847,5e-06,0.7351789381355047
simpson.py,8,5.846153846153847,5e-06,0.6747341817244887
simpson.py,8,5.846153846153847,5e-06,0.6964278016239405
simpson.py,8,5.846153846153847,5e-06,0.7403705669566989
simpson.py,8,5.846153846153847,5e-06,0.6926704347133636
simpson.py,8,5.846153846153847,5e-06,0.706139880232513
simpson.py,8,5.846153846153847,5e-06,0.7006035866215825
simpson.py,8,5.846153846153847,5e-06,0.680335913784802
simpson.py,8,5.846153846153847,5e-06,0.6518665123730898
simpson.py,8,5.846153846153847,5e-06,0.6765198055654764
simpson.py,8,5.846153846153847,5e-06,0.6792798610404134
simpson.py,8,5.846153846153847,5e-06,0.6921721957623959
simpson.py,8,5.846153846153847,5e-06,0.6786340549588203
simpson.py,8,6.0769230769230775,5e-06,0.6752760307863355
simpson.py,8,6.0769230769230775,5e-06,0.6903506135568023
simpson.py,8,6.0769230769230775,5e-06,0.6516206571832299
simpson.py,8,6.0769230769230775,5e-06,0.6772693069651723
simpson.py,8,6.0769230769230775,5e-06,0.6330272573977709
simpson.py,8,6.0769230769230775,5e-06,0.7321863127872348
simpson.py,8,6.0769230769230775,5e-06,0.7419836185872555
simpson.py,8,6.0769230769230775,5e-06,0.7648922186344862
simpson.py,8,6.0769230769230775,5e-06,0.7289704447612166
simpson.py,8,6.0769230769230775,5e-06,0.6866123415529728
simpson.py,8,6.0769230769230775,5e-06,0.6882654950022697
simpson.py,8,6.0769230769230775,5e-06,0.7075019292533398
simpson.py,8,6.0769230769230775,5e-06,0.6510647553950548
simpson.py,8,6.0769230769230775,5e-06,0.6514289630576968
simpson.py,8,6.0769230769230775,5e-06,0.7228905716910958
simpson.py,8,6.0769230769230775,5e-06,0.7122020442038774
simpson.py,8,6.0769230769230775,5e-06,0.7102524125948548
simpson.py,8,6.0769230769230775,5e-06,0.7206589989364147
simpson.py,8,6.0769230769230775,5e-06,0.729987540282309
simpson.py,8,6.0769230769230775,5e-06,0.7159618493169546
simpson.py,8,6.0769230769230775,5e-06,0.7447954509407282
simpson.py,8,6.0769230769230775,5e-06,0.6645443895831704
simpson.py,8,6.0769230769230775,5e-06,0.7407323978841305
simpson.py,8,6.0769230769230775,5e-06,0.7417064756155014
simpson.py,8,6.0769230769230775,5e-06,0.7335841041058302
simpson.py,8,6.0769230769230775,5e-06,0.6537623759359121
simpson.py,8,6.0769230769230775,5e-06,0.6873688213527203
simpson.py,8,6.0769230769230775,5e-06,0.7239255914464593
simpson.py,8,6.0769230769230775,5e-06,0.7032308895140886
simpson.py,8,6.0769230769230775,5e-06,0.7173835281282663
simpson.py,8,6.0769230769230775,5e-06,0.679727585054934
simpson.py,8,6.0769230769230775,5e-06,0.6938263857737184
simpson.py,8,6.0769230769230775,5e-06,0.7071611788123846
simpson.py,8,6.0769230769230775,5e-06,0.6637738039717078
simpson.py,8,6.0769230769230775,5e-06,0.6986138597130775
simpson.py,8,6.0769230769230775,5e-06,0.6579191414639354
simpson.py,8,6.0769230769230775,5e-06,0.7213835269212723
simpson.py,8,6.0769230769230775,5e-06,0.7371223019436002
simpson.py,8,6.0769230769230775,5e-06,0.7206700798124075
simpson.py,8,6.0769230769230775,5e-06,0.7562366360798478
simpson.py,8,6.307692307692308,5e-06,0.7345830723643303
simpson.py,8,6.307692307692308,5e-06,0.6825341647490859
simpson.py,8,6.307692307692308,5e-06,0.7375009190291166
simpson.py,8,6.307692307692308,5e-06,0.7081854967400432
simpson.py,8,6.307692307692308,5e-06,0.722832515835762
simpson.py,8,6.307692307692308,5e-06,0.7030642163008451
simpson.py,8,6.307692307692308,5e-06,0.7164933206513524
simpson.py,8,6.307692307692308,5e-06,0.7231530984863639
simpson.py,8,6.307692307692308,5e-06,0.6808522520586848
simpson.py,8,6.307692307692308,5e-06,0.6983842989429832
simpson.py,8,6.307692307692308,5e-06,0.7214878033846617
simpson.py,8,6.307692307692308,5e-06,0.718538174405694
simpson.py,8,6.307692307692308,5e-06,0.705498973838985
simpson.py,8,6.307692307692308,5e-06,0.7294905632734299
simpson.py,8,6.307692307692308,5e-06,0.6811424791812897
simpson.py,8,6.307692307692308,5e-06,0.7713105389848351
simpson.py,8,6.307692307692308,5e-06,0.7457831352949142
simpson.py,8,6.307692307692308,5e-06,0.7195903770625591
simpson.py,8,6.307692307692308,5e-06,0.6856956202536821
simpson.py,8,6.307692307692308,5e-06,0.7665287097916007
simpson.py,8,6.307692307692308,5e-06,0.6845738478004932
simpson.py,8,6.307692307692308,5e-06,0.7196078626438975
simpson.py,8,6.307692307692308,5e-06,0.7175935348495841
simpson.py,8,6.307692307692308,5e-06,0.742848320864141
simpson.py,8,6.307692307692308,5e-06,0.743944963440299
simpson.py,8,6.307692307692308,5e-06,0.7009967053309083
simpson.py,8,6.307692307692308,5e-06,0.7783822491765022
simpson.py,8,6.307692307692308,5e-06,0.7107584914192557
simpson.py,8,6.307692307692308,5e-06,0.7318996516987681
simpson.py,8,6.307692307692308,5e-06,0.7204361306503415
simpson.py,8,6.307692307692308,5e-06,0.6986579531803727
simpson.py,8,6.307692307692308,5e-06,0.7297528209164739
simpson.py,8,6.307692307692308,5e-06,0.6913764774799347
simpson.py,8,6.307692307692308,5e-06,0.767578475177288
simpson.py,8,6.307692307692308,5e-06,0.7531052818521857
simpson.py,8,6.307692307692308,5e-06,0.6946243159472942
simpson.py,8,6.307692307692308,5e-06,0.6958470894023776
simpson.py,8,6.307692307692308,5e-06,0.760574534535408
simpson.py,8,6.307692307692308,5e-06,0.7595813916996121
simpson.py,8,6.307692307692308,5e-06,0.764941013418138
simpson.py,8,6.538461538461538,5e-06,0.7643298916518688
simpson.py,8,6.538461538461538,5e-06,0.7553059980273247
simpson.py,8,6.538461538461538,5e-06,0.6828150758519769
simpson.py,8,6.538461538461538,5e-06,0.7339637828990817
simpson.py,8,6.538461538461538,5e-06,0.7429272308945656
simpson.py,8,6.538461538461538,5e-06,0.6821277607232332
simpson.py,8,6.538461538461538,5e-06,0.7069228906184435
simpson.py,8,6.538461538461538,5e-06,0.7351106023415923
simpson.py,8,6.538461538461538,5e-06,0.704208055511117
simpson.py,8,6.538461538461538,5e-06,0.7574543990194798
simpson.py,8,6.538461538461538,5e-06,0.7291796840727329
simpson.py,8,6.538461538461538,5e-06,0.7098127976059914
simpson.py,8,6.538461538461538,5e-06,0.7335432581603527
simpson.py,8,6.538461538461538,5e-06,0.7261266810819507
simpson.py,8,6.538461538461538,5e-06,0.73105722758919
simpson.py,8,6.538461538461538,5e-06,0.7482096655294299
simpson.py,8,6.538461538461538,5e-06,0.6790758091956377
simpson.py,8,6.538461538461538,5e-06,0.729401926510036
simpson.py,8,6.538461538461538,5e-06,0.7703697858378291
simpson.py,8,6.538461538461538,5e-06,0.7391670122742653
simpson.py,8,6.538461538461538,5e-06,0.7579933200031519
simpson.py,8,6.538461538461538,5e-06,0.7104193922132254
simpson.py,8,6.538461538461538,5e-06,0.7112405719235539
simpson.py,8,6.538461538461538,5e-06,0.7123683663085103
simpson.py,8,6.538461538461538,5e-06,0.6694804364815354
simpson.py,8,6.538461538461538,5e-06,0.723500456660986
simpson.py,8,6.538461538461538,5e-06,0.791726453229785
simpson.py,8,6.538461538461538,5e-06,0.7489095749333501
simpson.py,8,6.538461538461538,5e-06,0.7290495540946722
simpson.py,8,6.538461538461538,5e-06,0.7509522130712867
simpson.py,8,6.538461538461538,5e-06,0.7481796629726887
simpson.py,8,6.538461538461538,5e-06,0.7522798180580139
simpson.py,8,6.538461538461538,5e-06,0.7790525835007429
simpson.py,8,6.538461538461538,5e-06,0.7148969266563654
simpson.py,8,6.538461538461538,5e-06,0.7091275341808796
simpson.py,8,6.538461538461538,5e-06,0.714839605614543
simpson.py,8,6.538461538461538,5e-06,0.7532105296850204
simpson.py,8,6.538461538461538,5e-06,0.7508281692862511
simpson.py,8,6.538461538461538,5e-06,0.7306723594665527
simpson.py,8,6.538461538461538,5e-06,0.7351064402610064
simpson.py,8,6.769230769230769,5e-06,0.7336617074906826
simpson.py,8,6.769230769230769,5e-06,0.7485639220103621
simpson.py,8,6.769230769230769,5e-06,0.7649386394768953
simpson.py,8,6.769230769230769,5e-06,0.7455047816038132
simpson.py,8,6.769230769230769,5e-06,0.6962973307818174
simpson.py,8,6.769230769230769,5e-06,0.7586425645276904
simpson.py,8,6.769230769230769,5e-06,0.7600473565980792
simpson.py,8,6.769230769230769,5e-06,0.783102878369391
simpson.py,8,6.769230769230769,5e-06,0.7470189090818167
simpson.py,8,6.769230769230769,5e-06,0.7163410447537899
simpson.py,8,6.769230769230769,5e-06,0.7392713138833642
simpson.py,8,6.769230769230769,5e-06,0.768177424557507
simpson.py,8,6.769230769230769,5e-06,0.7024504588916898
simpson.py,8,6.769230769230769,5e-06,0.7825298383831978
simpson.py,8,6.769230769230769,5e-06,0.7331372015178204
simpson.py,8,6.769230769230769,5e-06,0.7569280192255974
simpson.py,8,6.769230769230769,5e-06,0.7002971293404698
simpson.py,8,6.769230769230769,5e-06,0.757736605592072
simpson.py,8,6.769230769230769,5e-06,0.6716897413134575
simpson.py,8,6.769230769230769,5e-06,0.7552784904837608
simpson.py,8,6.769230769230769,5e-06,0.7022718619555235
simpson.py,8,6.769230769230769,5e-06,0.7589298952370882
simpson.py,8,6.769230769230769,5e-06,0.7265322906896472
simpson.py,8,6.769230769230769,5e-06,0.7048236345872283
simpson.py,8,6.769230769230769,5e-06,0.7197620281949639
simpson.py,8,6.769230769230769,5e-06,0.709411146119237
simpson.py,8,6.769230769230769,5e-06,0.7522970819845796
simpson.py,8,6.769230769230769,5e-06,0.6940285889431834
simpson.py,8,6.769230769230769,5e-06,0.7879419540986419
